id,city_id,driver_id,date,sum
7263,53,453,2025-09-05,314
7264,33,386,2025-09-16,402
7265,15,524,2025-09-27,385
7266,12,1083,2025-09-20,416
7267,93,628,2025-09-30,82
7268,61,308,2025-09-26,169
7269,69,185,2025-09-07,471
7270,99,843,2025-09-25,46
7271,5,365,2025-09-11,33
7272,20,461,2025-09-25,297
7273,85,726,2025-09-13,123
7274,88,288,2025-09-03,249
7275,38,319,2025-09-29,411
7276,94,469,2025-09-15,141
7277,68,883,2025-09-29,431
7278,31,446,2025-09-28,480
7279,20,531,2025-09-17,40
7280,52,983,2025-09-09,289
7281,56,140,2025-09-24,229
7282,58,299,2025-09-19,290
7283,29,835,2025-09-09,466
7284,39,1054,2025-09-18,267
7285,25,661,2025-09-10,100
7286,41,920,2025-09-08,205
7287,81,1093,2025-09-28,162
7288,52,1037,2025-09-05,286
7289,7,439,2025-09-11,37
7290,58,936,2025-09-15,484
7291,36,822,2025-09-02,211
7292,47,560,2025-09-20,181
7293,46,182,2025-09-12,213
7294,21,311,2025-09-19,103
7295,94,945,2025-09-01,314
7296,5,654,2025-09-30,180
7297,99,433,2025-09-04,31
7298,64,745,2025-09-23,168
7299,94,129,2025-09-22,317
7300,14,1011,2025-09-08,61
7301,11,203,2025-09-15,408
7302,65,1064,2025-09-13,58
7303,77,804,2025-09-01,82
7304,43,925,2025-09-10,370
7305,57,799,2025-09-13,37
7306,88,820,2025-09-06,96
7307,82,125,2025-09-13,377
7308,80,480,2025-09-30,129
7309,41,938,2025-09-30,487
7310,35,816,2025-09-03,359
7311,23,101,2025-09-29,52
7312,86,239,2025-09-06,234
7313,41,904,2025-09-26,470
7314,73,466,2025-09-28,40
7315,2,262,2025-09-28,223
7316,98,932,2025-09-23,480
7317,7,181,2025-09-11,66
7318,44,320,2025-09-28,378
7319,24,1029,2025-09-29,187
7320,84,803,2025-09-22,311
7321,34,551,2025-09-21,465
7322,80,448,2025-09-02,234
7323,37,145,2025-09-27,262
7324,13,884,2025-09-15,370
7325,25,965,2025-09-05,247
7326,77,664,2025-09-02,486
7327,46,826,2025-09-24,312
7328,87,475,2025-09-21,24
7329,30,783,2025-09-25,434
7330,9,150,2025-09-01,211
7331,37,1081,2025-09-22,328
7332,28,1094,2025-09-10,405
7333,93,113,2025-09-07,363
7334,75,222,2025-09-01,152
7335,45,230,2025-09-02,459
7336,28,539,2025-09-02,269
7337,79,816,2025-09-25,155
7338,9,174,2025-09-18,163
7339,81,729,2025-09-30,58
7340,29,770,2025-09-11,460
7341,79,732,2025-09-29,99
7342,70,468,2025-09-12,399
7343,97,350,2025-09-30,201
7344,88,681,2025-09-11,85
7345,6,471,2025-09-13,46
7346,5,161,2025-09-14,259
7347,73,1064,2025-09-19,16
7348,83,120,2025-09-13,302
7349,55,1066,2025-09-30,475
7350,71,161,2025-09-03,289
7351,50,835,2025-09-15,254
7352,34,146,2025-09-25,366
7353,31,591,2025-09-17,146
7354,89,797,2025-09-05,376
7355,28,779,2025-09-07,301
7356,37,415,2025-09-19,367
7357,48,983,2025-09-08,20
7358,1,503,2025-09-16,244
7359,49,877,2025-09-28,443
7360,21,443,2025-09-11,14
7361,28,265,2025-09-21,188
7362,2,175,2025-09-16,118
7363,49,421,2025-09-09,76
7364,51,289,2025-09-10,64
7365,59,651,2025-09-09,104
7366,75,163,2025-09-21,105
7367,85,1070,2025-09-19,369
7368,100,254,2025-09-08,414
7369,29,416,2025-09-11,448
7370,13,172,2025-09-01,387
7371,5,686,2025-09-02,339
7372,54,960,2025-09-22,33
7373,46,351,2025-09-01,336
7374,98,1083,2025-09-18,294
7375,53,623,2025-09-09,134
7376,2,256,2025-09-29,472
7377,15,191,2025-09-13,211
7378,57,326,2025-09-26,79
7379,79,1050,2025-09-01,154
7380,87,443,2025-09-30,476
7381,59,443,2025-09-25,458
7382,73,670,2025-09-26,288
7383,58,432,2025-09-28,299
7384,24,190,2025-09-06,313
7385,95,708,2025-09-25,226
7386,40,272,2025-09-13,33
7387,30,1077,2025-09-27,133
7388,54,788,2025-09-26,461
7389,23,917,2025-09-01,462
7390,89,245,2025-09-15,199
7391,46,634,2025-09-06,49
7392,33,574,2025-09-15,465
7393,4,812,2025-09-20,74
7394,1,1030,2025-09-15,68
7395,12,921,2025-09-12,441
7396,21,332,2025-09-23,394
7397,71,107,2025-09-06,106
7398,56,818,2025-09-06,60
7399,83,915,2025-09-20,381
7400,85,276,2025-09-03,190
7401,68,905,2025-09-04,277
7402,74,1032,2025-09-16,380
7403,1,803,2025-09-12,299
7404,13,545,2025-09-04,405
7405,15,616,2025-09-14,118
7406,69,481,2025-09-11,291
7407,71,184,2025-09-24,311
7408,41,683,2025-09-24,247
7409,89,1097,2025-09-16,95
7410,91,808,2025-09-04,205
7411,72,630,2025-09-02,372
7412,7,869,2025-09-25,183
7413,31,591,2025-09-18,401
7414,90,719,2025-09-28,120
7415,9,661,2025-09-13,321
7416,20,621,2025-09-30,307
7417,62,1021,2025-09-06,421
7418,66,383,2025-09-11,461
7419,40,988,2025-09-02,346
7420,13,627,2025-09-05,96
7421,93,873,2025-09-16,93
7422,1,156,2025-09-06,292
7423,28,730,2025-09-10,284
7424,17,741,2025-09-30,439
7425,30,239,2025-09-22,494
7426,20,161,2025-09-09,55
7427,36,386,2025-09-16,152
7428,84,317,2025-09-24,77
7429,96,981,2025-09-17,392
7430,15,168,2025-09-14,498
7431,47,692,2025-09-20,373
7432,26,818,2025-09-01,354
7433,17,854,2025-09-21,386
7434,2,231,2025-09-02,334
7435,27,152,2025-09-09,489
7436,92,813,2025-09-05,122
7437,17,234,2025-09-23,234
7438,64,468,2025-09-28,486
7439,17,813,2025-09-29,62
7440,32,482,2025-09-23,109
7441,6,1021,2025-09-25,398
7442,17,616,2025-09-03,223
7443,43,1008,2025-09-02,218
7444,33,506,2025-09-07,11
7445,88,945,2025-09-02,186
7446,92,913,2025-09-20,128
7447,57,568,2025-09-15,192
7448,51,1025,2025-09-19,59
7449,79,651,2025-09-08,77
7450,99,173,2025-09-22,21
7451,84,266,2025-09-20,55
7452,54,800,2025-09-29,426
7453,88,861,2025-09-03,250
7454,39,488,2025-09-28,321
7455,6,982,2025-09-06,308
7456,96,1079,2025-09-17,121
7457,16,1067,2025-09-26,24
7458,34,354,2025-09-27,389
7459,70,941,2025-09-09,44
7460,80,497,2025-09-13,93
7461,20,682,2025-09-03,420
7462,26,1062,2025-09-04,224
7463,63,115,2025-09-17,38
7464,47,516,2025-09-18,463
7465,48,1093,2025-09-27,223
7466,51,572,2025-09-25,459
7467,6,493,2025-09-08,368
7468,51,1053,2025-09-05,53
7469,74,625,2025-09-26,211
7470,47,471,2025-09-02,165
7471,75,394,2025-09-25,400
7472,33,408,2025-09-21,28
7473,57,1089,2025-09-14,210
7474,26,802,2025-09-10,319
7475,99,294,2025-09-23,125
7476,73,527,2025-09-12,14
7477,39,763,2025-09-20,202
7478,22,565,2025-09-07,76
7479,22,495,2025-09-05,232
7480,16,191,2025-09-10,85
7481,33,322,2025-09-26,220
7482,86,241,2025-09-30,434
7483,95,452,2025-09-21,294
7484,90,429,2025-09-09,354
7485,20,204,2025-09-22,273
7486,66,752,2025-09-29,498
7487,6,647,2025-09-24,262
7488,77,1074,2025-09-22,326
7489,13,858,2025-09-20,486
7490,53,252,2025-09-21,132
7491,93,419,2025-09-30,430
7492,92,187,2025-09-22,317
7493,74,800,2025-09-13,144
7494,29,306,2025-09-18,183
7495,31,1009,2025-09-05,378
7496,37,1070,2025-09-15,500
7497,24,1011,2025-09-12,351
7498,8,474,2025-09-18,130
7499,29,352,2025-09-09,496
7500,26,1073,2025-09-27,27
7501,89,347,2025-09-03,50
7502,91,955,2025-09-12,444
7503,86,642,2025-09-16,217
7504,4,483,2025-09-24,146
7505,48,985,2025-09-15,408
7506,94,500,2025-09-30,363
7507,73,792,2025-09-09,265
7508,43,916,2025-09-15,215
7509,76,830,2025-09-29,378
7510,35,840,2025-09-25,492
7511,82,444,2025-09-07,194
7512,31,548,2025-09-12,298
7513,61,978,2025-09-09,211
7514,50,1054,2025-09-24,314
7515,100,615,2025-09-13,423
7516,9,542,2025-09-07,473
7517,36,230,2025-09-03,100
7518,44,393,2025-09-12,21
7519,69,815,2025-09-30,14
7520,74,441,2025-09-30,439
7521,80,1040,2025-09-10,270
7522,12,935,2025-09-11,104
7523,98,509,2025-09-20,83
7524,42,906,2025-09-12,304
7525,49,507,2025-09-10,442
7526,58,287,2025-09-04,446
7527,31,114,2025-09-15,455
7528,36,240,2025-09-08,198
7529,100,835,2025-09-19,70
7530,35,286,2025-09-13,72
7531,37,154,2025-09-22,498
7532,34,767,2025-09-18,308
7533,26,354,2025-09-26,469
7534,21,1064,2025-09-14,428
7535,15,409,2025-09-25,172
7536,40,319,2025-09-23,424
7537,8,564,2025-09-19,221
7538,29,774,2025-09-25,244
7539,29,207,2025-09-30,358
7540,3,131,2025-09-18,340
7541,88,849,2025-09-04,263
7542,68,942,2025-09-12,480
7543,22,246,2025-09-30,71
7544,11,478,2025-09-24,291
7545,58,195,2025-09-30,487
7546,72,388,2025-09-11,90
7547,27,472,2025-09-27,346
7548,36,857,2025-09-29,100
7549,56,1011,2025-09-29,268
7550,59,366,2025-09-09,442
7551,88,767,2025-09-29,357
7552,64,150,2025-09-04,264
7553,25,759,2025-09-06,455
7554,83,1057,2025-09-27,356
7555,4,809,2025-09-17,220
7556,44,997,2025-09-24,430
7557,19,328,2025-09-29,237
7558,60,564,2025-09-05,305
7559,56,510,2025-09-22,175
7560,53,293,2025-09-07,249
7561,1,215,2025-09-09,476
7562,8,762,2025-09-27,33
7563,98,745,2025-09-23,192
7564,20,934,2025-09-15,487
7565,69,165,2025-09-01,484
7566,48,434,2025-09-21,275
7567,85,147,2025-09-02,22
7568,20,596,2025-09-28,359
7569,23,847,2025-09-05,43
7570,40,291,2025-09-11,247
7571,85,968,2025-09-07,71
7572,55,128,2025-09-20,164
7573,30,1091,2025-09-19,364
7574,16,888,2025-09-30,121
7575,98,508,2025-09-17,422
7576,81,811,2025-09-03,263
7577,22,1031,2025-09-02,111
7578,16,303,2025-09-13,328
7579,45,460,2025-09-23,88
7580,67,895,2025-09-13,100
7581,93,128,2025-09-20,340
7582,24,690,2025-09-24,333
7583,63,903,2025-09-08,186
7584,17,837,2025-09-12,325
7585,46,948,2025-09-29,450
7586,85,800,2025-09-07,475
7587,31,252,2025-09-06,87
7588,82,810,2025-09-25,427
7589,57,333,2025-09-23,325
7590,25,1016,2025-09-17,318
7591,78,279,2025-09-01,157
7592,47,974,2025-09-16,363
7593,89,949,2025-09-29,410
7594,29,901,2025-09-12,125
7595,17,333,2025-09-14,228
7596,12,620,2025-09-12,27
7597,61,507,2025-09-03,474
7598,7,665,2025-09-15,33
7599,66,292,2025-09-13,320
7600,64,907,2025-09-04,401
7601,65,927,2025-09-06,434
7602,26,491,2025-09-02,60
7603,2,604,2025-09-04,89
7604,51,203,2025-09-12,340
7605,71,328,2025-09-29,295
7606,87,674,2025-09-21,103
7607,91,192,2025-09-28,262
7608,86,913,2025-09-27,332
7609,56,1046,2025-09-23,400
7610,34,647,2025-09-28,142
7611,100,513,2025-09-16,112
7612,42,554,2025-09-25,144
7613,17,249,2025-09-07,120
7614,89,257,2025-09-05,497
7615,21,1042,2025-09-23,270
7616,3,750,2025-09-04,396
7617,78,400,2025-09-09,88
7618,45,674,2025-09-22,449
7619,95,680,2025-09-05,377
7620,86,802,2025-09-21,450
7621,24,283,2025-09-24,500
7622,46,515,2025-09-02,203
7623,24,941,2025-09-29,326
7624,44,317,2025-09-12,345
7625,7,1022,2025-09-13,134
7626,82,910,2025-09-24,255
7627,32,169,2025-09-28,341
7628,15,645,2025-09-02,149
7629,51,801,2025-09-26,261
7630,36,208,2025-09-27,130
7631,1,598,2025-09-22,171
7632,30,978,2025-09-18,496
7633,40,891,2025-09-04,344
7634,72,432,2025-09-05,16
7635,85,174,2025-09-08,406
7636,50,279,2025-09-13,348
7637,8,621,2025-09-26,156
7638,85,509,2025-09-08,302
7639,93,585,2025-09-22,197
7640,50,165,2025-09-11,384
7641,36,910,2025-09-16,33
7642,47,427,2025-09-09,301
7643,10,919,2025-09-06,489
7644,81,776,2025-09-03,198
7645,12,539,2025-09-24,147
7646,10,180,2025-09-19,402
7647,87,451,2025-09-11,229
7648,35,118,2025-09-19,487
7649,86,194,2025-09-19,379
7650,49,707,2025-09-07,312
7651,42,562,2025-09-18,264
7652,46,925,2025-09-06,40
7653,62,923,2025-09-01,425
7654,18,119,2025-09-09,96
7655,56,1100,2025-09-06,351
7656,2,173,2025-09-20,453
7657,84,609,2025-09-04,79
7658,94,778,2025-09-03,86
7659,40,176,2025-09-07,302
7660,32,870,2025-09-23,230
7661,80,514,2025-09-15,282
7662,73,763,2025-09-15,217
7663,5,680,2025-09-17,252
7664,28,176,2025-09-06,228
7665,63,1015,2025-09-16,128
7666,11,918,2025-09-20,404
7667,24,236,2025-09-15,343
7668,50,792,2025-09-25,24
7669,59,1083,2025-09-11,366
7670,74,1087,2025-09-17,283
7671,80,587,2025-09-21,288
7672,54,461,2025-09-08,440
7673,82,1059,2025-09-07,491
7674,81,802,2025-09-19,470
7675,90,810,2025-09-10,113
7676,15,718,2025-09-03,332
7677,99,492,2025-09-11,168
7678,25,132,2025-09-17,354
7679,93,905,2025-09-19,336
7680,43,287,2025-09-08,73
7681,19,147,2025-09-06,71
7682,76,171,2025-09-12,441
7683,4,894,2025-09-12,258
7684,49,379,2025-09-10,298
7685,82,568,2025-09-26,481
7686,37,592,2025-09-01,374
7687,7,102,2025-09-05,225
7688,72,576,2025-09-13,166
7689,40,658,2025-09-22,400
7690,56,609,2025-09-13,162
7691,74,559,2025-09-19,240
7692,40,1007,2025-09-03,224
7693,26,495,2025-09-29,187
7694,55,808,2025-09-02,141
7695,43,134,2025-09-01,218
7696,32,462,2025-09-11,367
7697,29,582,2025-09-07,29
7698,76,857,2025-09-13,149
7699,73,537,2025-09-20,105
7700,60,552,2025-09-03,66
7701,82,680,2025-09-21,193
7702,18,683,2025-09-23,204
7703,29,429,2025-09-07,35
7704,89,480,2025-09-19,248
7705,93,109,2025-09-06,198
7706,45,213,2025-09-06,280
7707,21,574,2025-09-14,355
7708,27,537,2025-09-10,130
7709,11,974,2025-09-11,324
7710,38,1039,2025-09-17,327
7711,72,961,2025-09-19,400
7712,43,727,2025-09-13,188
7713,37,524,2025-09-22,232
7714,32,406,2025-09-11,395
7715,34,996,2025-09-29,492
7716,38,864,2025-09-08,167
7717,91,364,2025-09-26,47
7718,40,727,2025-09-04,212
7719,73,1051,2025-09-20,311
7720,32,872,2025-09-20,134
7721,91,1068,2025-09-28,142
7722,36,693,2025-09-15,155
7723,29,689,2025-09-29,148
7724,53,371,2025-09-01,279
7725,98,793,2025-09-27,346
7726,90,675,2025-09-06,84
7727,29,149,2025-09-19,178
7728,65,531,2025-09-05,319
7729,93,589,2025-09-24,488
7730,28,690,2025-09-22,428
7731,69,758,2025-09-25,461
7732,67,697,2025-09-28,488
7733,35,203,2025-09-08,90
7734,14,1091,2025-09-01,467
7735,98,685,2025-09-15,76
7736,8,808,2025-09-06,68
7737,62,880,2025-09-02,255
7738,42,409,2025-09-29,446
7739,67,457,2025-09-07,156
7740,81,827,2025-09-26,221
7741,48,445,2025-09-16,419
7742,75,236,2025-09-28,408
7743,17,139,2025-09-08,15
7744,6,410,2025-09-09,300
7745,56,969,2025-09-10,205
7746,9,252,2025-09-24,322
7747,29,681,2025-09-02,431
7748,4,245,2025-09-29,387
7749,46,210,2025-09-05,408
7750,15,309,2025-09-24,452
7751,60,442,2025-09-28,211
7752,46,642,2025-09-23,314
7753,51,295,2025-09-11,308
7754,44,744,2025-09-22,439
7755,61,1087,2025-09-01,294
7756,56,1095,2025-09-26,50
7757,74,725,2025-09-07,493
7758,9,368,2025-09-23,194
7759,71,406,2025-09-07,142
7760,90,436,2025-09-13,208
7761,29,187,2025-09-03,124
7762,70,664,2025-09-12,34
7763,27,404,2025-09-29,103
7764,25,949,2025-09-14,90
7765,86,859,2025-09-05,27
7766,32,300,2025-09-10,244
7767,38,288,2025-09-09,218
7768,27,772,2025-09-04,19
7769,39,338,2025-09-22,240
7770,92,694,2025-09-14,268
7771,95,810,2025-09-22,420
7772,85,506,2025-09-26,430
7773,70,952,2025-09-01,26
7774,71,911,2025-09-29,496
7775,84,422,2025-09-23,372
7776,19,683,2025-09-28,153
7777,49,872,2025-09-19,35
7778,20,1008,2025-09-26,344
7779,12,763,2025-09-22,259
7780,57,1011,2025-09-10,42
7781,60,370,2025-09-07,29
7782,39,313,2025-09-27,173
7783,8,259,2025-09-08,284
7784,47,1070,2025-09-02,93
7785,21,935,2025-09-18,322
7786,36,533,2025-09-13,183
7787,24,560,2025-09-25,182
7788,94,994,2025-09-25,482
7789,98,264,2025-09-07,112
7790,18,633,2025-09-05,329
7791,30,110,2025-09-05,18
7792,18,439,2025-09-13,303
7793,14,321,2025-09-07,459
7794,2,336,2025-09-01,122
7795,26,360,2025-09-14,249
7796,57,170,2025-09-24,364
7797,16,787,2025-09-29,229
7798,59,474,2025-09-30,427
7799,2,549,2025-09-28,228
7800,19,895,2025-09-16,322
7801,79,456,2025-09-25,426
7802,41,356,2025-09-29,393
7803,8,278,2025-09-09,338
7804,48,316,2025-09-02,50
7805,23,1033,2025-09-08,386
7806,75,670,2025-09-25,142
7807,63,275,2025-09-08,24
7808,28,378,2025-09-23,479
7809,17,148,2025-09-05,286
7810,38,570,2025-09-03,494
7811,75,929,2025-09-24,418
7812,99,117,2025-09-03,242
7813,92,267,2025-09-06,348
7814,17,400,2025-09-02,461
7815,48,160,2025-09-15,426
7816,93,524,2025-09-30,435
7817,34,777,2025-09-29,289
7818,60,848,2025-09-25,500
7819,14,952,2025-09-30,253
7820,83,752,2025-09-23,263
7821,42,945,2025-09-09,221
7822,14,738,2025-09-26,436
7823,77,1059,2025-09-28,103
7824,34,152,2025-09-13,194
7825,82,655,2025-09-08,284
7826,57,258,2025-09-26,356
7827,61,745,2025-09-05,183
7828,65,994,2025-09-30,42
7829,24,260,2025-09-11,316
7830,6,922,2025-09-19,410
7831,89,452,2025-09-13,211
7832,98,647,2025-09-10,374
7833,33,1037,2025-09-17,381
7834,95,251,2025-09-08,258
7835,32,743,2025-09-07,241
7836,74,888,2025-09-03,416
7837,24,203,2025-09-05,53
7838,12,149,2025-09-04,281
7839,59,1090,2025-09-17,31
7840,31,814,2025-09-12,362
7841,71,526,2025-09-26,480
7842,96,729,2025-09-02,352
7843,10,566,2025-09-28,35
7844,63,399,2025-09-23,28
7845,81,1055,2025-09-08,316
7846,20,461,2025-09-04,310
7847,80,733,2025-09-09,365
7848,46,283,2025-09-20,172
7849,95,1008,2025-09-29,401
7850,15,606,2025-09-04,98
7851,23,246,2025-09-29,262
7852,50,867,2025-09-09,137
7853,29,671,2025-09-15,103
7854,21,122,2025-09-12,448
7855,38,254,2025-09-05,67
7856,49,281,2025-09-13,357
7857,42,802,2025-09-26,143
7858,76,1001,2025-09-21,205
7859,25,1031,2025-09-07,388
7860,95,102,2025-09-23,286
7861,26,308,2025-09-10,160
7862,39,554,2025-09-29,473
7863,3,413,2025-09-17,440
7864,67,612,2025-09-17,316
7865,75,1045,2025-09-11,16
7866,35,576,2025-09-01,421
7867,22,111,2025-09-28,201
7868,79,800,2025-09-13,402
7869,65,801,2025-09-12,46
7870,79,885,2025-09-28,170
7871,25,907,2025-09-22,239
7872,64,364,2025-09-20,369
7873,24,507,2025-09-14,334
7874,85,315,2025-09-06,495
7875,77,859,2025-09-11,222
7876,30,375,2025-09-06,241
7877,64,586,2025-09-11,416
7878,22,264,2025-09-30,193
7879,73,258,2025-09-01,224
7880,11,1008,2025-09-13,188
7881,70,186,2025-09-05,424
7882,78,238,2025-09-01,344
7883,48,687,2025-09-24,484
7884,21,255,2025-09-19,156
7885,15,174,2025-09-11,483
7886,99,521,2025-09-07,31
7887,20,706,2025-09-11,171
7888,97,781,2025-09-23,307
7889,52,339,2025-09-14,135
7890,60,785,2025-09-24,425
7891,20,762,2025-09-14,98
7892,80,841,2025-09-10,350
7893,98,1077,2025-09-06,31
7894,56,487,2025-09-03,181
7895,85,366,2025-09-20,273
7896,4,762,2025-09-22,292
7897,44,200,2025-09-07,114
7898,93,210,2025-09-08,345
7899,69,879,2025-09-28,30
7900,6,380,2025-09-19,283
7901,29,822,2025-09-28,90
7902,9,939,2025-09-21,52
7903,23,971,2025-09-05,58
7904,23,901,2025-09-03,200
7905,96,404,2025-09-17,349
7906,15,829,2025-09-12,285
7907,20,991,2025-09-14,288
7908,54,649,2025-09-16,215
7909,39,1016,2025-09-01,63
7910,98,697,2025-09-04,281
7911,42,369,2025-09-18,285
7912,8,499,2025-09-10,166
7913,97,237,2025-09-27,438
7914,87,101,2025-09-02,416
7915,50,282,2025-09-19,485
7916,65,1038,2025-09-30,264
7917,57,754,2025-09-17,255
7918,32,952,2025-09-11,276
7919,42,895,2025-09-24,208
7920,82,512,2025-09-10,494
7921,52,867,2025-09-10,406
7922,96,222,2025-09-20,232
7923,93,233,2025-09-07,161
7924,85,285,2025-09-04,322
7925,19,833,2025-09-30,233
7926,19,284,2025-09-03,108
7927,24,118,2025-09-10,363
7928,9,147,2025-09-10,93
7929,79,360,2025-09-18,121
7930,15,389,2025-09-24,258
7931,66,1040,2025-09-29,300
7932,99,983,2025-09-23,453
7933,15,193,2025-09-16,451
7934,79,558,2025-09-05,432
7935,98,517,2025-09-19,322
7936,77,728,2025-09-09,304
7937,89,640,2025-09-04,343
7938,21,627,2025-09-23,111
7939,15,854,2025-09-18,20
7940,8,325,2025-09-29,231
7941,55,520,2025-09-01,387
7942,89,864,2025-09-06,371
7943,1,164,2025-09-01,188
7944,26,866,2025-09-06,286
7945,44,299,2025-09-18,212
7946,25,994,2025-09-04,11
7947,42,747,2025-09-02,177
7948,23,377,2025-09-08,463
7949,68,1021,2025-09-08,291
7950,91,102,2025-09-30,191
7951,71,806,2025-09-06,483
7952,54,963,2025-09-26,325
7953,22,776,2025-09-25,299
7954,99,727,2025-09-02,40
7955,58,508,2025-09-18,367
7956,56,268,2025-09-27,244
7957,97,547,2025-09-30,134
7958,30,282,2025-09-28,294
7959,27,1004,2025-09-28,266
7960,79,1015,2025-09-13,354
7961,27,320,2025-09-27,257
7962,53,1022,2025-09-24,52
7963,65,445,2025-09-21,68
7964,81,1087,2025-09-18,477
7965,97,948,2025-09-25,216
7966,23,508,2025-09-15,63
7967,32,545,2025-09-18,166
7968,100,212,2025-09-01,48
7969,25,259,2025-09-22,268
7970,21,306,2025-09-29,125
7971,92,724,2025-09-05,60
7972,87,654,2025-09-28,270
7973,94,1095,2025-09-08,188
7974,24,573,2025-09-24,317
7975,94,977,2025-09-03,280
7976,62,434,2025-09-23,490
7977,98,854,2025-09-23,20
7978,52,1076,2025-09-29,256
7979,64,495,2025-09-04,343
7980,6,533,2025-09-25,332
7981,93,480,2025-09-27,307
7982,22,107,2025-09-21,470
7983,69,636,2025-09-04,448
7984,84,933,2025-09-09,136
7985,99,177,2025-09-20,75
7986,60,722,2025-09-15,499
7987,53,220,2025-09-15,480
7988,65,812,2025-09-04,190
7989,76,530,2025-09-19,446
7990,69,759,2025-09-08,287
7991,89,407,2025-09-12,348
7992,64,283,2025-09-24,355
7993,3,834,2025-09-27,384
7994,20,819,2025-09-13,202
7995,48,813,2025-09-27,214
7996,69,494,2025-09-25,97
7997,79,991,2025-09-12,304
7998,13,242,2025-09-11,239
7999,27,416,2025-09-20,269
8000,76,680,2025-09-29,497
8001,21,452,2025-09-11,124
8002,78,380,2025-09-22,232
8003,81,752,2025-09-01,401
8004,57,856,2025-09-10,463
8005,18,694,2025-09-28,321
8006,3,556,2025-09-09,331
8007,61,247,2025-09-25,326
8008,53,534,2025-09-19,165
8009,9,883,2025-09-15,303
8010,80,506,2025-09-16,21
8011,72,104,2025-09-18,410
8012,77,569,2025-09-10,361
8013,88,610,2025-09-09,296
8014,46,803,2025-09-20,445
8015,74,392,2025-09-13,151
8016,10,1077,2025-09-17,109
8017,78,922,2025-09-17,443
8018,39,216,2025-09-14,246
8019,32,396,2025-09-27,244
8020,67,1067,2025-09-21,185
8021,27,509,2025-09-24,307
8022,69,928,2025-09-18,64
8023,49,400,2025-09-25,309
8024,69,129,2025-09-09,158
8025,41,111,2025-09-26,319
8026,22,779,2025-09-21,273
8027,51,997,2025-09-01,177
8028,22,222,2025-09-27,464
8029,5,268,2025-09-13,81
8030,59,141,2025-09-13,214
8031,38,667,2025-09-20,471
8032,8,119,2025-09-27,288
8033,23,378,2025-09-18,436
8034,33,468,2025-09-17,63
8035,99,327,2025-09-01,294
8036,70,687,2025-09-18,107
8037,86,924,2025-09-02,178
8038,62,413,2025-09-22,427
8039,70,665,2025-09-08,326
8040,77,855,2025-09-16,144
8041,96,209,2025-09-18,187
8042,54,987,2025-09-08,17
8043,20,1048,2025-09-15,413
8044,48,1038,2025-09-01,34
8045,1,318,2025-09-02,357
8046,45,838,2025-09-13,399
8047,87,513,2025-09-04,313
8048,100,711,2025-09-12,340
8049,27,118,2025-09-30,496
8050,46,497,2025-09-10,59
8051,72,368,2025-09-25,299
8052,25,946,2025-09-15,287
8053,86,965,2025-09-29,160
8054,56,560,2025-09-19,36
8055,65,880,2025-09-16,477
8056,93,1035,2025-09-01,344
8057,16,644,2025-09-16,92
8058,54,1000,2025-09-21,421
8059,5,132,2025-09-04,333
8060,97,309,2025-09-14,200
8061,89,226,2025-09-02,128
8062,35,1041,2025-09-10,165
8063,33,235,2025-09-20,314
8064,6,503,2025-09-16,150
8065,86,452,2025-09-14,296
8066,52,939,2025-09-30,201
8067,22,409,2025-09-02,203
8068,19,907,2025-09-25,74
8069,15,432,2025-09-30,186
8070,79,712,2025-09-14,456
8071,62,241,2025-09-11,487
8072,55,887,2025-09-06,104
8073,24,228,2025-09-20,14
8074,43,342,2025-09-07,487
8075,82,764,2025-09-22,160
8076,57,913,2025-09-01,142
8077,64,415,2025-09-16,471
8078,50,411,2025-09-18,157
8079,88,905,2025-09-11,200
8080,77,329,2025-09-20,233
8081,42,275,2025-09-04,444
8082,30,648,2025-09-08,170
8083,1,601,2025-09-27,51
8084,18,395,2025-09-11,383
8085,45,324,2025-09-04,95
8086,90,949,2025-09-28,470
8087,77,158,2025-09-01,389
8088,32,504,2025-09-05,347
8089,24,1070,2025-09-03,486
8090,9,1052,2025-09-23,408
8091,61,343,2025-09-30,408
8092,82,247,2025-09-21,247
8093,64,261,2025-09-14,405
8094,35,649,2025-09-21,289
8095,94,353,2025-09-20,187
8096,72,429,2025-09-23,355
8097,42,668,2025-09-11,97
8098,24,699,2025-09-22,166
8099,22,798,2025-09-27,187
8100,18,830,2025-09-28,170
8101,13,516,2025-09-04,267
8102,42,601,2025-09-12,324
8103,11,560,2025-09-03,38
8104,44,1039,2025-09-02,280
8105,82,149,2025-09-12,167
8106,77,195,2025-09-09,239
8107,59,415,2025-09-09,251
8108,30,884,2025-09-12,336
8109,28,466,2025-09-25,82
8110,39,549,2025-09-28,280
8111,94,862,2025-09-28,384
8112,38,215,2025-09-27,414
8113,60,222,2025-09-12,307
8114,39,820,2025-09-26,302
8115,59,305,2025-09-09,158
8116,78,309,2025-09-02,180
8117,30,601,2025-09-17,283
8118,4,328,2025-09-07,73
8119,68,323,2025-09-14,52
8120,9,805,2025-09-07,132
8121,83,634,2025-09-30,317
8122,24,538,2025-09-30,29
8123,66,586,2025-09-17,283
8124,23,932,2025-09-30,295
8125,9,462,2025-09-26,99
8126,62,657,2025-09-16,110
8127,2,393,2025-09-27,294
8128,56,289,2025-09-11,360
8129,9,421,2025-09-06,72
8130,57,809,2025-09-10,219
